==== This output can be found in Systems/dx986/os/ps_auxw.txt ====
==== START ps auxw Tue Jul  7 00:44:12 GST 2015 ====
USER          PID %CPU %MEM   SZ  RSS    TTY STAT    STIME  TIME COMMAND
oracle   15597688  0.0  0.0 197180 165192      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16056396  0.0  0.0 196732 164744      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
root     57999470  0.0  0.0  792  840  pts/3 A    00:17:19  0:00 -ksh 
oracle   24576510  0.0  0.0 196732 164744      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24772918  0.0  0.0 196732 164744      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24117624  0.0  0.0 196732 164744      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24379694  0.0  0.0 196732 164744      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25166110  0.0  0.0 197180 165192      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25428296  0.0  0.0 196732 164744      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24904172  0.0  0.0 196796 164808      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25100614  0.0  0.0 197180 165192      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24052062  0.0  0.0 196732 164744      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22020488  0.0  0.0 196732 164744      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22151562  0.0  0.0 197180 165192      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21758428  0.0  0.0 197180 165192      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21823908  0.0  0.0 196732 164744      - A    00:39:38  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23462354  0.0  0.0 196796 164808      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23789908  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22348134  0.0  0.0 196732 164744      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23003594  0.0  0.0 197180 165192      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25821654  0.0  0.0 196732 164744      - A    00:43:33  0:00 oracleNESSDB (LOCAL=NO) 
oracle   29753834  0.0  0.0 196732 164744      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   30015958  0.0  0.0 196732 164744      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   29098396  0.0  0.0 197180 165192      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   29688296  0.0  0.0 196732 164744      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   30540048  0.0  0.0 196732 164744      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   31326536  0.0  0.0 197180 165192      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   30277892  0.0  0.0 197180 165192      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   30343606  0.0  0.0 196732 164744      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   29032744  0.0  0.0 196732 164744      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   26804626  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   26935804  0.0  0.0 197180 165192      - A    03:21:03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25887226  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25952684  0.0  0.0 196732 164744      - A    23:12:08  0:00 oracleNESSDB (LOCAL=NO) 
oracle   28443020  0.0  0.0 196732 164744      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   28967168  0.0  0.0 196732 164744      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   27001292  0.0  0.0 197180 165192      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   27197950  0.0  0.0 196732 164744      - A    18:01:12  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17236260  0.0  0.0 197180 165192      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17695214  0.0  0.0 196732 164744      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17039754  0.0  0.0 196732 164744      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17105190  0.0  0.0 196796 164808      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   18612486  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   18874830  0.0  0.0 196796 164808      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17891716  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   18547176  0.0  0.0 196732 164744      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16908664  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15925738  0.0  0.0 196732 164744      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15991260  0.0  0.0 196732 164744      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15663558  0.0  0.0 197180 165192      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15860006  0.0  0.0 197180 165192      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16646420  0.0  0.0 196732 164744      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16843028  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16253314  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16581040  0.0  0.0 196732 164744      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   18940342  0.0  0.0 197180 165192      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21103036  0.0  0.0 196732 164744      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21299640  0.0  0.0 196732 164744      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20906410  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21037466  0.0  0.0 196732 164744      - A    00:35:43  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21627270  0.0  0.0 195260 163272      - A    00:36:01  0:00 ora_w009_NESSDB 
oracle   21692782  0.0  0.0 196732 164744      - A    00:35:11  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21365048  0.0  0.0 196732 164744      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21496150  0.0  0.0 197180 165192      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20840750  0.0  0.0 196732 164744      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19661294  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19726658  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19071452  0.0  0.0 197180 165192      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19464474  0.0  0.0 196732 164744      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20513076  0.0  0.0 196732 164744      - A    00:35:28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20709714  0.0  0.0 197180 165192      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19923358  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20382060  0.0  0.0 196732 164744      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   31588674  0.0  0.0 196732 164744      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   44237240  0.0  0.0 196732 164744      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   44696046  0.0  0.0 196732 164744      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   43778546  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   44040688  0.0  0.0 197180 165192      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   45482444  0.0  0.0 197180 165192      - A    15:01:03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   45810140  0.0  0.0 196796 164808      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   44892626  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   45351408  0.0  0.0 197180 165192      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   43647286  0.0  0.0 196796 164808      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   41746896  0.0  0.0 197180 165192      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   42074368  0.0  0.0 196732 164744      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   41353624  0.0  0.0 197180 165192      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   41484566  0.0  0.0 196732 164744      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   43254150  0.0  0.0 196796 164808      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   43385152  0.0  0.0 197180 165192      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   42336622  0.0  0.0 196732 164744      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   42991988  0.0  0.0 196732 164744      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   45875580  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   47841600  0.0  0.0 196732 164744      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   47907102  0.0  0.0 196732 164744      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   47579644  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   47645158  0.0  0.0 197180 165192      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   48693628  0.0  0.0 197180 165192      - A    00:44:04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   48759256  0.0  0.0 196796 164808      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
root     48103792                            Z              0:00 <defunct>
root     48300352  0.0  0.0 4468 4500  pts/3 A    00:44:12  0:00 ps auxw 
oracle   47120842  0.0  0.0 196796 164808      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   46203246  0.0  0.0 197180 165192      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   46268842  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   46006758  0.0  0.0 197180 165192      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   46137810  0.0  0.0 196732 164744      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   46858746  0.0  0.0 196796 164808      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   46924272  0.0  0.0 197180 165192      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   46334390  0.0  0.0 196732 164744      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   46596448  0.0  0.0 196732 164744      - A    00:40:41  0:00 oracleNESSDB (LOCAL=NO) 
oracle   35258758  0.0  0.0 196796 164808      - A    07:18:34  0:00 oracleNESSDB (LOCAL=NO) 
oracle   35455464  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   35127754  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   35193234  0.0  0.0 196732 164744      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   36700426  0.0  0.0 196732 164744      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   37355930  0.0  0.0 196732 164744      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   36372882  0.0  0.0 197180 165192      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   36504042  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   34865516  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   32375162  0.0  0.0 197180 165192      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   32440730  0.0  0.0 197180 165192      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   31654326  0.0  0.0 196796 164808      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   31785382  0.0  0.0 197180 165192      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   34275762  0.0  0.0 196732 164744      - A    19:10:24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   34472424  0.0  0.0 196732 164744      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   33948088  0.0  0.0 196796 164808      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   34210236  0.0  0.0 197180 165192      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   37749090  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   39649746  0.0  0.0 197180 165192      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   40370650  0.0  0.0 196732 164744      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   39190848  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   39387418  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   40960466  0.0  0.0 196796 164808      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   41287962  0.0  0.0 195452 163464      - A    00:17:25  0:00 ora_w002_NESSDB 
oracle   40436182  0.0  0.0 196796 164808      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   40501552  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   39059712  0.0  0.0 196732 164744      - A    00:35:12  0:00 oracleNESSDB (LOCAL=NO) 
oracle   38076808  0.0  0.0 197180 165192      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   38142310  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   37814666  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   38011222  0.0  0.0 196732 164744      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   38863352  0.0  0.0 196732 164744      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   38994276  0.0  0.0 196796 164808      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   38273310  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   38601028  0.0  0.0 196796 164808      - A    16:01:36  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15598066  0.0  0.0 196796 164808      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   67043560  0.0  0.0 196796 164808      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
root      1048934  0.0  0.0  512  512      - A      May 07  0:00 wlmsched
oracle   66715662  0.0  0.0 197180 165192      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66912324  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
root      1442094  0.0  0.0  448  448      - A      May 07  0:00 MpxTestDaemon    000292602893
root      1704382  0.0  0.0  448  448      - A      May 07  0:00 MpxTestDaemon    000292603381
root      1114472  0.0  0.0  448  448      - A      May 07  0:00 armtrace_kproc
root      1245624  0.0  0.0  448  448      - A      May 07  0:00 baseOpen
oracle   66584604  0.0  0.0 196796 164808      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65798384  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65994860  0.0  0.0 196732 164744      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65601768  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65732830  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66257116  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66453640  0.0  0.0 197180 165192      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66125828  0.0  0.0 197180 165192      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66191372  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
root      1769970  0.0  0.0  448  448      - A      May 07  0:00 ahafs_kproc
root      3473698  0.0  0.0  388  388      - A      May 07  0:00 /usr/sbin/rpc.lockd -d 0 
root      3539268  0.0  0.0  360  356      - A      May 07  0:00 /opt/freeware/cimom/pegasus/bin/CIM_diagd 
root      3146224  0.0  0.0 1216 1216      - A      May 07  0:00 kpkcs11
root      3277058  0.0  0.0  448  448      - A      Jun 15  0:00 pp2log
root      4063528  0.0  0.0  172  176      - A      May 07  0:00 /usr/sbin/biod 6 
pconsole  4194658  0.0  0.0  796  844      - A      May 07  0:00 /bin/ksh /pconsole/lwi/bin/lwistart_src.sh 
root      3735860  0.0  0.0 1380 3156      - A      May 07  0:00 /usr/sbin/sshd 
root      3998036  0.0  0.0  448  448      - A      May 07  0:00 ahaqueue
root      3080692  0.0  0.0  448  448      - A      May 07  0:00 random
root      1966354  0.0  0.0  448  448      - A      May 07  0:00 link_rcv
root      2228568  0.0  0.0  448  448      - A      May 07  0:00 aioPpool
root      1835424  0.0  0.0 1040 1060      - A      May 07  0:00 /usr/sbin/srcmstr 
root      1900998  0.0  0.0  448  448      - A      May 07  0:00 MpxResumeIoDaemon
root      2556374  0.0  0.0  448  448      - A      May 07  0:00 memp_rbd
root      2818522  0.0  0.0  448  448      - A      May 07  0:00 pp2xmfree
root      2294022  0.0  0.0  640  640      - A      May 07  0:00 ldmp_process
root      2359758  0.0  0.0  448  448      - A      May 07  0:00 MpxDispatchDaemon
oracle   59965474  0.0  0.0 196732 164744      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   60358748  0.0  0.0 196796 164808      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
root     59769026  0.0  0.0 1908 3684      - A      Jun 30  0:00 sshd: root@pts/0 
oracle   59834400  0.0  0.0 197180 165192      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
root     61341706  0.0  0.0  172  180  pts/3 A    00:44:12  0:00 tail -512000 
oracle   61538456  0.0  0.0 196796 164808      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
root     60424306  0.0  0.0 1848 3624      - A    00:17:00  0:00 sshd: root@pts/3 
oracle   61276358  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   59703500  0.0  0.0 196796 164808      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   58327280  0.0  0.0 196796 164808      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   58720262  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   58064932  0.0  0.0 196796 164808      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   58261696  0.0  0.0 197244 165256      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   59375764  0.0  0.0 196732 164744      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   59441274  0.0  0.0 196732 164744      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   58851560  0.0  0.0 196732 164744      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   59244630  0.0  0.0 196796 164808      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
root     61669474  0.0  0.0  292  296      - A      May 17  0:00 /usr/sbin/nfsd 3891 
oracle   64618532  0.0  0.0 197180 165192      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   64684272  0.0  0.0 197180 165192      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   64159832  0.0  0.0 196796 164808      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
root     64487580  0.0  0.0 4852 4960      - A      May 11  0:00 /usr/lpp/OV/lbin/eaagt/opcmsgi 
oracle   65077420  0.0  0.0 197180 165192      - A    13:30:44  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65142876  0.0  0.0 196732 164744      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   64749732  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   64880808  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   63832162  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   62783626  0.0  0.0 197180 165192      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   62849216  0.0  0.0 197180 165192      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   61931550  0.0  0.0 196732 164744      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
root     62521478  0.0  0.0 2344 3164  pts/3 A    00:17:23  0:00 bash 
oracle   63045884  0.0  0.0 196796 164808      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   63635622  0.0  0.0 197180 165192      - A    14:07:31  0:00 oracleNESSDB (LOCAL=NO) 
oracle   62914578  0.0  0.0 196796 164808      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   62980296  0.0  0.0 196796 164808      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4391374  0.0  0.0 196732 164744      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11272502  0.0  0.0 196732 164744      - A    01:57:04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11469186  0.0  0.0 197180 165192      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11075920  0.0  0.0 196732 164744      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11141450  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11731438  0.0  0.0 196732 164744      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11796858  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11534666  0.0  0.0 196796 164808      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11665670  0.0  0.0 197180 165192      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11010474  0.0  0.0 196732 164744      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10158480  0.0  0.0 196796 164808      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10224076  0.0  0.0 196732 164744      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9699686  0.0  0.0 196732 164744      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10092834  0.0  0.0 197180 165192      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10813812  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10944852  0.0  0.0 196732 164744      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10682726  0.0  0.0 196732 164744      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10748352  0.0  0.0 196732 164744      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11862400  0.0  0.0 196732 164744      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14025116  0.0  0.0 197180 165192      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14090600  0.0  0.0 196732 164744      - A    06:12:17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13893904  0.0  0.0 196732 164744      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13959522  0.0  0.0 197180 165192      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14942692  0.0  0.0 196732 164744      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15335920  0.0  0.0 197180 165192      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14418292  0.0  0.0 196732 164744      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14876950  0.0  0.0 196796 164808      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13500706  0.0  0.0 196732 164744      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12583248  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12714462  0.0  0.0 196732 164744      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12124622  0.0  0.0 197244 165256      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12321204  0.0  0.0 196732 164744      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13304108  0.0  0.0 197180 165192      - A    01:56:49  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13435320  0.0  0.0 196732 164744      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12845420  0.0  0.0 197180 165192      - A      Jul 06  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12976526  0.0  0.0 197180 165192      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6619644  0.0  0.0 197180 165192      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6685114  0.0  0.0 196732 164744      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6226254  0.0  0.0 196732 164744      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6357300  0.0  0.0 196732 164744      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6881618  0.0  0.0 196732 164744      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7012710  0.0  0.0 197180 165192      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6750668  0.0  0.0 197180 165192      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6816006  0.0  0.0 196732 164744      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6160734  0.0  0.0 196732 164744      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
